event_id,device_id,timestamp,longitude,latitude
814902,2621066195130001220,2016-05-03T11:03:52.000-06:00,125.54,43.99
815760,8570533614202114054,2016-05-01T11:58:51.000-06:00,116.72,34.76
816764,8638788061298589165,2016-05-05T12:54:18.000-06:00,0.0,0.0
817451,7521690260151814034,2016-05-03T13:31:11.000-06:00,121.3,31.37
817976,-8688947555036691142,2016-05-06T13:40:32.000-06:00,104.0,30.0
818205,6452956000298857787,2016-05-07T13:53:03.000-06:00,0.0,0.0
818700,-4585149803129932062,2016-05-03T14:24:00.000-06:00,0.0,0.0
820743,9086834952923223304,2016-05-07T15:04:54.000-06:00,119.2,34.6
821039,-5353486741617168835,2016-05-02T16:48:00.000-06:00,108.66,18.96
822487,-5983188832495535876,2016-05-04T17:43:12.000-06:00,113.33,33.74
822719,-64999702764708334,2016-05-05T17:36:22.000-06:00,112.52,37.56
823122,-4578945314797090484,2016-05-07T17:19:04.000-06:00,0.0,0.0
824740,-4126870804164380227,2016-05-03T19:07:28.000-06:00,112.38,28.55
825914,1186608308763918427,2016-05-03T20:38:17.000-06:00,116.31,23.59
825969,5147811417032771302,2016-05-03T20:01:24.000-06:00,0.0,0.0
826703,6547897812967643288,2016-05-07T20:39:24.000-06:00,0.0,0.0
827200,-8634326238498147618,2016-05-02T21:57:51.000-06:00,112.77,22.48
827624,-5168669318403996133,2016-05-04T21:25:30.000-06:00,0.0,0.0
827643,-7600089530670779017,2016-05-04T21:13:21.000-06:00,0.0,0.0
828716,7741531047686148179,2016-05-02T22:11:24.000-06:00,0.0,0.0
829047,-4328514805509718359,2016-05-04T22:53:09.000-06:00,121.53,31.19
829694,-3415213390499181384,2016-05-01T23:08:38.000-06:00,113.76,23.06
830358,-3694062663080881294,2016-05-06T23:50:26.000-06:00,109.39,24.37
830458,3315513013457872370,2016-05-07T23:19:51.000-06:00,112.99,28.23
830559,8465452789522452970,2016-05-01T00:16:49.000-06:00,113.28,23.13
834461,1792315588911391948,2016-05-04T05:18:55.000-06:00,0.0,0.0
836277,986633134223526075,2016-05-02T07:39:59.000-06:00,0.0,0.0
838066,1423836714580408064,2016-05-03T08:51:30.000-06:00,111.71,36.38
839005,5372094152098738129,2016-05-07T08:01:35.000-06:00,106.38,29.51
840122,-7336460601002208292,2016-05-05T09:13:42.000-06:00,0.0,0.0
840596,-4798037146805365651,2016-05-07T09:35:56.000-06:00,118.75,31.96
841678,-8884874875548638773,2016-05-04T10:54:59.000-06:00,113.09,34.46
844094,-391509533717815631,2016-05-07T11:28:20.000-06:00,119.6,25.94
844390,5421479341408683774,2016-05-01T12:05:18.000-06:00,118.66,33.71
845376,-7691217077703203203,2016-05-04T12:06:05.000-06:00,106.81,39.67
846708,-785644810808810115,2016-05-03T13:07:48.000-06:00,0.0,0.0
847450,5091456197418662741,2016-05-05T13:27:13.000-06:00,121.44,31.16
849582,1339593983918706857,2016-05-02T15:22:37.000-06:00,0.0,0.0
849996,3895040329455323214,2016-05-04T15:30:09.000-06:00,1.0,1.0
851670,5175180143525785088,2016-05-04T16:03:33.000-06:00,0.0,0.0
852210,-6198527223871091916,2016-05-06T16:26:08.000-06:00,0.0,0.0
854888,5144383529883276644,2016-05-01T01:01:13.000-06:00,0.0,0.0
855282,-5549346405229708237,2016-05-05T01:09:47.000-06:00,113.1,23.01
857841,-1100158059681089294,2016-05-05T05:07:16.000-06:00,113.37,22.94
858337,2477766252972167554,2016-05-03T18:11:33.000-06:00,0.0,0.0
859454,-3175446092653837555,2016-05-01T07:19:19.000-06:00,1.0,1.0
861541,5356115865435209812,2016-05-01T19:23:34.000-06:00,1.0,1.0
862198,-5764378518978963236,2016-05-04T08:14:52.000-06:00,105.62,29.56
862891,1186608308763918427,2016-05-01T09:01:10.000-06:00,0.0,0.0
863739,2727457322713073367,2016-05-05T09:53:36.000-06:00,113.38,23.13
864218,-6226951052624455656,2016-05-01T10:12:23.000-06:00,120.26,32.03
864621,-1764798398937885070,2016-05-04T10:53:17.000-06:00,115.68,41.66
865117,3846231379872247513,2016-05-06T10:27:10.000-06:00,91.0,29.65
865555,3551458039455948852,2016-05-02T11:02:10.000-06:00,0.0,0.0
865696,-8532436287406107156,2016-05-03T11:25:55.000-06:00,0.0,0.0
865855,-5894751340603501301,2016-05-04T11:02:37.000-06:00,116.47,39.98
865868,-581114523035230568,2016-05-04T11:14:35.000-06:00,102.72,25.02
866650,2034326535154143211,2016-05-01T19:16:01.000-06:00,117.08,39.34
867589,7941739585666151799,2016-05-04T12:06:41.000-06:00,118.79,37.86
868138,-1394282952268183808,2016-05-06T12:15:46.000-06:00,0.0,0.0
869328,-2466888342300284147,2016-05-03T13:02:04.000-06:00,0.0,0.0
870069,-341645567455745950,2016-05-05T13:17:36.000-06:00,0.0,0.0
870172,1186608308763918427,2016-05-05T13:32:09.000-06:00,108.4,31.04
870364,-4519303506602863982,2016-05-06T13:09:14.000-06:00,113.92,22.54
870611,-8412643697165833052,2016-05-06T13:51:21.000-06:00,108.94,34.26
871420,-4569930905589704027,2016-05-01T14:17:20.000-06:00,115.55,28.85
871634,-6342937272299717031,2016-05-04T20:31:33.000-06:00,0.0,0.0
875228,-8943715402449667448,2016-05-04T15:30:03.000-06:00,112.44,34.67
882083,-6889040614410602936,2016-05-04T18:48:29.000-06:00,116.8,39.96
882315,-6767483457913474201,2016-05-06T23:19:19.000-06:00,0.0,0.0
883599,2418363515297677758,2016-05-02T19:34:24.000-06:00,0.0,0.0
884075,8653018395672598111,2016-05-04T19:37:22.000-06:00,106.27,29.29
885144,9086834952923223304,2016-05-02T20:17:05.000-06:00,119.2,34.6
886051,4883934867536547687,2016-05-06T20:42:27.000-06:00,116.69,39.68
886586,-2928239398249108369,2016-05-02T21:00:25.000-06:00,0.0,0.0
888356,6242078975275307966,2016-05-04T22:39:49.000-06:00,113.0,23.72
889118,-9070107443164828187,2016-05-01T23:08:22.000-06:00,114.02,22.67
890191,5022715212150420319,2016-05-03T00:47:54.000-06:00,120.41,36.15
891022,-3635304859655899084,2016-05-04T01:43:03.000-06:00,112.21,23.93
892671,-1948613966837152759,2016-05-03T04:57:43.000-06:00,121.39,31.24
893195,2898002878842548690,2016-05-02T06:14:39.000-06:00,0.0,0.0
894227,2818715222265637259,2016-05-02T07:14:07.000-06:00,115.32,38.99
894674,-7074144289057643454,2016-05-05T07:55:04.000-06:00,118.66,31.91
894897,-5797794733106851901,2016-05-06T07:05:36.000-06:00,0.0,0.0
896793,324744786250046839,2016-05-02T09:43:42.000-06:00,0.0,0.0
897525,-3214635607065948833,2016-05-06T09:11:25.000-06:00,129.62,44.57
898029,8286216545924053688,2016-05-01T10:38:07.000-06:00,114.41,23.08
898646,-256060230967033633,2016-05-04T10:26:48.000-06:00,0.0,0.0
899630,-8578269108065528328,2016-05-01T11:48:58.000-06:00,0.0,0.0
903315,-5031901260682133634,2016-05-05T14:26:06.000-06:00,112.58,37.83
905996,1230870741378344028,2016-05-06T16:13:58.000-06:00,109.04,34.48
906317,4811488611349414546,2016-05-01T17:28:28.000-06:00,0.0,0.0
906758,3915082290673137129,2016-05-04T17:24:36.000-06:00,116.39,39.91
907350,-3890375344852330164,2016-05-07T17:17:49.000-06:00,125.29,43.84
908827,-1352252715243765563,2016-05-02T18:57:18.000-06:00,115.11,29.27
909569,9104840865977624406,2016-05-04T19:17:32.000-06:00,115.96,28.67
909971,-3060623555579455597,2016-05-06T19:01:37.000-06:00,106.45,29.57
910217,3688508447246115282,2016-05-01T19:59:03.000-06:00,113.05,28.23
910896,-3104960062432484787,2016-05-04T20:06:35.000-06:00,117.12,39.08
912428,-7574501772993358029,2016-05-05T21:35:04.000-06:00,114.52,38.03
912709,-306062674459989194,2016-05-07T21:03:23.000-06:00,0.0,0.0
913881,-484579319211406422,2016-05-02T00:47:43.000-06:00,0.0,0.0
913934,-3271942948432756010,2016-05-05T22:23:59.000-06:00,113.89,22.73
917788,-1303838990699151971,2016-05-03T03:55:21.000-06:00,120.36,36.26
919765,5805168722943559110,2016-05-07T06:46:22.000-06:00,115.64,37.32
919888,-6148809430102033558,2016-05-01T07:17:23.000-06:00,106.49,29.57
920967,-4489134298063711045,2016-05-07T07:24:50.000-06:00,0.0,0.0
921015,7734056168822605627,2016-05-07T07:30:58.000-06:00,0.0,0.0
921462,-6756587238800132077,2016-05-02T07:58:25.000-06:00,126.61,45.73
921560,1186608308763918427,2016-05-03T08:15:25.000-06:00,0.0,0.0
922245,8737384293071135915,2016-05-06T08:08:44.000-06:00,0.0,0.0
922674,4810860241711208118,2016-05-01T09:27:52.000-06:00,116.51,39.82
922760,-6726988666171891096,2016-05-02T09:48:57.000-06:00,0.0,0.0
922941,4985910670598203535,2016-05-03T09:52:06.000-06:00,114.25,30.59
923619,7001692333192597474,2016-05-06T09:24:04.000-06:00,0.0,0.0
923937,8829206789541206230,2016-05-02T10:35:20.000-06:00,117.42,35.88
924348,-5673105500207210053,2016-05-04T10:06:25.000-06:00,114.67,25.73
924891,2465158289544586599,2016-05-06T10:33:20.000-06:00,103.05,30.02
925248,7853468509348521700,2016-05-01T11:45:57.000-06:00,111.56,40.71
925702,1461938593387580252,2016-05-04T11:27:41.000-06:00,121.62,31.22
927117,925021758536569833,2016-05-05T12:52:02.000-06:00,0.0,0.0
931408,7385899422918026649,2016-05-06T15:54:22.000-06:00,114.39,30.51
932461,5834177144131616092,2016-05-05T16:32:12.000-06:00,0.0,0.0
934664,-8517322625585410847,2016-05-03T18:32:37.000-06:00,119.96,40.12
935554,-5152678409604937784,2016-05-01T19:15:43.000-06:00,115.83,28.77
936452,4340771229985464453,2016-05-05T19:36:00.000-06:00,1.0,1.0
936637,2822577594527353118,2016-05-06T19:55:00.000-06:00,109.59,23.11
937458,49207250093260849,2016-05-03T20:12:36.000-06:00,116.41,40.05
937606,-7594182804588777994,2016-05-04T20:54:07.000-06:00,108.73,34.29
938018,-2239867197394971962,2016-05-06T20:53:38.000-06:00,113.08,28.19
938060,1186608308763918427,2016-05-06T20:09:19.000-06:00,104.0,30.58
938350,-820325647579075116,2016-05-07T20:07:51.000-06:00,117.6,36.22
939493,61933942687809685,2016-05-06T21:08:26.000-06:00,115.83,40.92
940952,-3271942948432756010,2016-05-06T22:51:02.000-06:00,113.89,22.73
941898,5421808870856189667,2016-05-04T23:37:31.000-06:00,113.95,26.71
942305,7283558831054299799,2016-05-07T23:08:32.000-06:00,0.0,0.0
943261,8634020793826588961,2016-05-06T00:28:27.000-06:00,120.08,31.65
943601,-4952131926732862376,2016-05-01T01:24:36.000-06:00,104.11,30.68
943609,-4987047802358784389,2016-05-01T00:56:56.000-06:00,0.0,0.0
946679,7663031567400318952,2016-05-02T06:13:01.000-06:00,120.48,36.31
947118,-4780238723662172501,2016-05-05T06:08:19.000-06:00,119.16,36.73
947348,3724654925765159056,2016-05-06T06:03:39.000-06:00,123.8,41.86
947667,5921525296969342076,2016-05-07T06:42:47.000-06:00,120.44,36.4
949636,2508922768609344133,2016-05-03T08:07:22.000-06:00,113.81,34.01
949656,-7369693784883843916,2016-05-03T08:00:08.000-06:00,118.75,32.09
950767,4278187561292629270,2016-05-07T08:41:55.000-06:00,116.62,23.41
950985,2615509065467524776,2016-05-01T08:57:16.000-06:00,110.4,21.2
951071,-7896888729343967035,2016-05-02T09:04:38.000-06:00,117.17,39.18
951098,-8708478202148600153,2016-05-02T09:59:08.000-06:00,108.3,31.04
951385,1546849376737844954,2016-05-03T09:40:51.000-06:00,1.0,1.0
953057,-5267047084983395937,2016-05-03T10:40:07.000-06:00,113.3,23.01
953089,7849200820533018384,2016-05-03T10:46:45.000-06:00,104.04,30.71
953507,1204625802416961365,2016-05-04T10:23:31.000-06:00,118.41,37.05
955049,-9104035836085385209,2016-05-04T11:22:53.000-06:00,1.0,1.0
955339,-6534660689849396298,2016-05-05T11:13:23.000-06:00,113.71,22.84
955965,-2511395840834729980,2016-05-01T12:54:12.000-06:00,1.0,1.0
960131,1848233463108832321,2016-05-05T14:14:45.000-06:00,119.36,25.72
961027,-7417241229334258345,2016-05-04T15:23:48.000-06:00,108.37,30.83
961223,-258634170832066037,2016-05-05T15:11:38.000-06:00,0.0,0.0
962804,-1953696709663264251,2016-05-05T16:47:28.000-06:00,112.91,28.22
965357,-5663336176989833646,2016-05-01T18:18:33.000-06:00,0.0,0.0
965872,-6683882562158188823,2016-05-03T18:37:38.000-06:00,109.33,24.26
966546,-1027792982596226030,2016-05-06T18:22:00.000-06:00,120.51,36.18
967548,7267261850204085544,2016-05-03T19:33:00.000-06:00,0.0,0.0
967730,-8378704684140683044,2016-05-03T19:01:23.000-06:00,112.85,35.47
967812,-4408024234436488510,2016-05-03T19:36:19.000-06:00,119.3,26.03
968500,7771251896128367145,2016-05-06T19:27:13.000-06:00,120.97,31.4
969838,-2239091944106091628,2016-05-05T20:45:46.000-06:00,116.3,39.89
972301,3903992046464153009,2016-05-07T21:52:42.000-06:00,115.77,28.17
972870,7276613474548026639,2016-05-02T22:33:07.000-06:00,113.29,33.76
973514,7401050615361206347,2016-05-05T22:25:00.000-06:00,112.88,28.12
973773,-2068483653352340609,2016-05-06T22:01:42.000-06:00,111.83,28.58
977013,4243006768614465627,2016-05-03T00:54:51.000-06:00,0.0,0.0
977957,-124104017643390011,2016-05-03T02:58:50.000-06:00,1.0,1.0
978520,-2115032643732368439,2016-05-01T05:32:01.000-06:00,116.38,39.99
979041,-8517854158496965893,2016-05-01T06:56:22.000-06:00,116.35,39.88
981362,9002692752268776931,2016-05-04T08:17:28.000-06:00,121.15,30.04
981777,8465452789522452970,2016-05-07T07:57:33.000-06:00,113.28,23.13
982528,8119832475692761130,2016-05-04T08:59:38.000-06:00,0.0,0.0
982995,8238908212318403255,2016-05-06T09:01:20.000-06:00,112.51,37.84
983802,-7017847814876455159,2016-05-03T10:46:14.000-06:00,116.99,39.75
984477,-7931819755443030320,2016-05-06T10:18:44.000-06:00,121.47,31.32
985012,-1084174363886138500,2016-05-01T10:52:38.000-06:00,119.7,32.11
985219,-8237639017401810032,2016-05-02T11:25:27.000-06:00,0.0,0.0
985283,2334789254229314794,2016-05-02T11:47:07.000-06:00,119.32,26.11
987142,-602979013206954407,2016-05-04T12:37:14.000-06:00,0.0,0.0
989192,4507019895568696166,2016-05-02T14:55:58.000-06:00,1.0,1.0
989481,8945825812879994144,2016-05-03T14:13:31.000-06:00,116.29,40.05
990168,-4276108905268579345,2016-05-03T15:19:35.000-06:00,113.85,34.16
990372,4940470469972165699,2016-05-04T15:26:30.000-06:00,122.74,47.99
990985,802027424614675518,2016-05-07T15:25:10.000-06:00,121.44,30.92
992444,-38626499764720768,2016-05-02T17:09:02.000-06:00,0.0,0.0
993676,6530001900339043084,2016-05-03T18:40:24.000-06:00,118.53,37.45
994501,1590208389472199303,2016-05-07T17:58:34.000-06:00,0.0,0.0
994614,6504726397549642762,2016-05-01T19:33:56.000-06:00,103.8,25.53
996189,561671428200645244,2016-05-01T20:37:35.000-06:00,114.13,22.62
999323,3915082290673137129,2016-05-03T22:47:04.000-06:00,116.39,39.91
999938,-7691217077703203203,2016-05-05T22:17:15.000-06:00,0.0,0.0
1000296,-2785014412114075904,2016-05-07T22:24:41.000-06:00,0.0,0.0
1000911,2086046905994068298,2016-05-06T23:41:57.000-06:00,118.05,36.79
1001208,-565814142600806943,2016-05-01T00:21:20.000-06:00,0.0,0.0
1004040,7940479529717562483,2016-05-01T05:18:04.000-06:00,113.68,33.62
1007341,-7188471374655529999,2016-05-06T08:31:19.000-06:00,108.03,32.07
1008765,-8972483106221612558,2016-05-06T09:36:19.000-06:00,119.05,28.94
1010638,-8014275434761531128,2016-05-04T11:29:51.000-06:00,113.17,23.48
1012570,5412535611892404899,2016-05-06T12:29:45.000-06:00,116.89,35.96
1013604,8245822982554379757,2016-05-05T13:02:34.000-06:00,0.0,0.0
1015388,655081351125474400,2016-05-01T15:29:23.000-06:00,123.37,41.77
1020073,-8493664384486705478,2016-05-02T19:32:45.000-06:00,117.65,39.03
1020352,-7167497703851431733,2016-05-03T19:04:40.000-06:00,0.0,0.0
1021108,2771516290634663640,2016-05-06T19:24:59.000-06:00,116.45,39.86
1021705,3732391989453518735,2016-05-02T20:01:02.000-06:00,0.0,0.0
1022030,-4616056928545967234,2016-05-04T20:36:33.000-06:00,104.0,30.0
1023570,1056384985656192258,2016-05-05T21:45:56.000-06:00,108.96,34.32
1023983,7583051469075057482,2016-05-07T21:40:34.000-06:00,0.0,0.0
1024345,-6779686595081053147,2016-05-02T22:42:47.000-06:00,116.65,39.92
1024974,-6337414863554381032,2016-05-05T22:16:10.000-06:00,118.12,39.57
1025217,-1401561725248093485,2016-05-06T22:00:18.000-06:00,118.46,39.56
1025626,1779631023439405334,2016-05-01T23:08:42.000-06:00,114.26,30.57
1027680,5900532243990700539,2016-05-04T01:09:07.000-06:00,119.62,29.11
1029339,8580400276423467023,2016-05-01T05:00:01.000-06:00,0.0,0.0
1029759,-4272349824279327690,2016-05-06T05:28:02.000-06:00,120.6,30.59
1033164,-5185341177596144857,2016-05-01T09:47:36.000-06:00,0.0,0.0
1033911,6460582106698364982,2016-05-04T09:28:16.000-06:00,120.52,31.32
1034096,-9140259178310260459,2016-05-05T09:08:58.000-06:00,118.08,36.9
1034144,-7595649250159412180,2016-05-05T09:32:37.000-06:00,113.31,23.13
1035156,8596940001120334105,2016-05-03T09:57:28.000-06:00,114.49,38.06
1036562,-5395923848044668885,2016-05-04T11:47:06.000-06:00,0.0,0.0
1038429,3654590878975636970,2016-05-07T12:47:42.000-06:00,119.59,32.62
1039452,3607945326630474131,2016-05-05T13:12:48.000-06:00,105.48,28.93
1039853,-3558438994006877936,2016-05-01T14:45:58.000-06:00,119.46,32.41
1042161,-1084174363886138500,2016-05-01T16:13:43.000-06:00,119.57,31.99
1042686,-2638103371153037679,2016-05-04T16:54:06.000-06:00,111.61,29.38
1043346,-401485661591799822,2016-05-07T16:39:43.000-06:00,120.27,30.32
1043957,-3862898769608911830,2016-05-04T17:47:29.000-06:00,121.49,31.28
1044788,2299797634784551925,2016-05-01T17:58:37.000-06:00,104.11,30.65
1048016,-3419136801341087642,2016-05-04T19:04:31.000-06:00,114.49,37.05
1048472,-1972460360599281352,2016-05-01T02:40:29.000-06:00,113.32,23.13
1049427,5276688225532536358,2016-05-07T19:22:57.000-06:00,0.0,0.0
1049709,-6689616439140587409,2016-05-01T20:38:18.000-06:00,103.88,36.03
1051554,1829949872493133743,2016-05-07T20:09:57.000-06:00,1.0,1.0
1052412,-1801595735386981648,2016-05-02T21:05:52.000-06:00,112.59,37.7
1052581,-547629636366077518,2016-05-03T21:32:52.000-06:00,121.51,31.17
1053535,2889160021042104058,2016-05-03T06:34:19.000-06:00,0.0,0.0
1054495,9002692752268776931,2016-05-05T06:48:04.000-06:00,0.0,0.0
1055179,5923021621486803282,2016-05-04T22:55:38.000-06:00,114.95,36.48
1055573,-2523768752068399259,2016-05-05T22:29:58.000-06:00,108.06,22.98
1056897,-9002686544390888176,2016-05-07T07:14:16.000-06:00,0.0,0.0
1057949,-1084174363886138500,2016-05-04T08:46:44.000-06:00,119.69,32.11
1059481,-8517854158496965893,2016-05-01T09:50:24.000-06:00,116.58,40.08
1060840,1931509655515140682,2016-05-07T09:12:55.000-06:00,114.61,38.04
1061455,2700552381152892177,2016-05-04T10:31:01.000-06:00,117.13,36.18
1061689,1186608308763918427,2016-05-05T10:39:25.000-06:00,109.23,22.15
1061841,2503824345992866287,2016-05-06T10:32:21.000-06:00,0.0,0.0
1063393,-2611733232907371667,2016-05-01T12:18:54.000-06:00,105.1,32.04
1064817,631171190770141775,2016-05-01T13:28:00.000-06:00,0.0,0.0
1065052,2673314677203959762,2016-05-02T13:31:21.000-06:00,121.42,37.45
1066222,7251708332110035309,2016-05-03T13:58:18.000-06:00,121.53,31.29
1066300,-5715739866678310542,2016-05-03T14:37:47.000-06:00,126.62,45.61
1067226,8195333266347277170,2016-05-01T15:05:08.000-06:00,114.94,38.54
1068134,-3503251184406720586,2016-05-06T15:47:20.000-06:00,116.4,36.43
1069956,8442098452928962575,2016-05-05T17:17:53.000-06:00,113.64,22.96
1070611,-5047635437077590122,2016-05-02T18:54:01.000-06:00,0.0,0.0
1072116,-3478402246422790419,2016-05-07T19:45:51.000-06:00,126.49,43.82
1072400,3807663625965524621,2016-05-02T20:01:15.000-06:00,119.53,26.2
1072625,-4279990494012217664,2016-05-03T20:35:12.000-06:00,113.39,23.06
1073022,416715133642814093,2016-05-05T20:11:09.000-06:00,121.56,38.94
1074223,-1514554451256195964,2016-05-06T21:00:15.000-06:00,112.85,35.5
1074404,-2486453701547586246,2016-05-07T21:05:34.000-06:00,123.37,41.67
1077026,8292388373526453818,2016-04-30T23:57:05.000-06:00,116.46,39.89
1080483,2795656334543014158,2016-05-07T05:01:05.000-06:00,0.0,0.0
1080728,5488900933778837086,2016-05-02T06:35:22.000-06:00,113.26,40.07
1081165,-7983203078057885897,2016-05-05T06:31:42.000-06:00,115.69,36.84
1081734,4043769937056101596,2016-05-01T06:58:26.000-06:00,118.01,39.78
1082544,5302826391502711342,2016-05-05T07:45:56.000-06:00,115.49,36.48
1086846,-9122745692722607839,2016-05-07T10:28:56.000-06:00,119.95,31.79
1087559,-5167475720594950989,2016-05-04T11:36:14.000-06:00,120.11,31.54
1087946,-1503197253655329028,2016-05-05T11:14:25.000-06:00,114.36,38.02
1088154,3844306992852629013,2016-05-07T11:12:42.000-06:00,114.36,30.55
1088667,4806001287404832118,2016-05-03T12:01:37.000-06:00,0.0,0.0
1089339,-928673679407906988,2016-05-05T12:29:40.000-06:00,106.09,30.81
1091826,8861742098579640243,2016-05-04T14:25:39.000-06:00,118.73,36.86
1096529,273810396963165160,2016-05-06T17:05:44.000-06:00,120.87,30.04
1096861,-1117051623994105058,2016-05-01T18:00:51.000-06:00,118.58,24.82
1099594,2545183351289678746,2016-05-06T19:05:08.000-06:00,118.6,24.9
1099720,-8902342050574562475,2016-05-07T19:32:22.000-06:00,0.0,0.0
1100777,-8154997111735497439,2016-05-05T20:17:39.000-06:00,121.6,31.12
1101243,8095348104724345010,2016-05-07T20:33:15.000-06:00,0.0,0.0
1101729,7256449458944636218,2016-05-02T21:31:23.000-06:00,0.0,0.0
1101783,8276048689968801481,2016-05-03T21:28:56.000-06:00,0.0,0.0
1102413,-677732470694749169,2016-05-05T21:12:15.000-06:00,0.0,0.0
1102722,-1091558955852952305,2016-05-06T21:45:34.000-06:00,0.0,0.0
1102929,-2835789682550102533,2016-05-07T21:01:28.000-06:00,121.57,29.84
1104343,-4297189737565546012,2016-05-07T22:27:12.000-06:00,122.99,41.12
1104756,-1432162450911388542,2016-05-01T22:56:33.000-06:00,0.0,0.0
1106441,3190702475320666496,2016-05-03T00:08:01.000-06:00,0.0,0.0
1107700,-4213393766777893536,2016-05-02T02:36:06.000-06:00,0.0,0.0
1108257,6700503628883082709,2016-05-05T03:08:43.000-06:00,0.0,0.0
1108758,-3289013994877426045,2016-05-07T04:27:18.000-06:00,120.32,31.62
1108861,-5232185729039849854,2016-05-02T05:44:09.000-06:00,121.53,38.93
1109996,5841974921219397657,2016-05-06T06:17:55.000-06:00,0.0,0.0
1110845,8424459752035544475,2016-05-04T07:26:21.000-06:00,110.78,32.65
1110888,5542982493096820561,2016-05-04T07:06:34.000-06:00,1.0,1.0
1112521,-2817025162667558739,2016-05-01T09:43:35.000-06:00,120.28,31.55
1116193,9072305816562217680,2016-05-05T11:51:06.000-06:00,0.0,0.0
1116961,-7348161447010441132,2016-05-02T12:24:15.000-06:00,86.37,42.32
1123040,-5102183541062221194,2016-05-01T17:28:38.000-06:00,0.0,0.0
1126312,-4201739529186450645,2016-05-05T19:49:58.000-06:00,116.3,39.94
1126464,-8517487528950528488,2016-05-01T20:22:50.000-06:00,0.0,0.0
1126725,2871952086721265808,2016-05-02T20:17:36.000-06:00,0.0,0.0
1127099,-39725803857653020,2016-05-04T20:45:19.000-06:00,0.0,0.0
1128501,-8481072460755388192,2016-05-04T20:57:23.000-06:00,0.0,0.0
1128905,4569604900012776436,2016-05-06T21:44:45.000-06:00,118.15,24.5
1128992,120089051641959503,2016-05-06T20:57:25.000-06:00,117.92,37.38
1129544,3406430449778240961,2016-05-02T22:58:47.000-06:00,0.0,0.0
1130081,4362225907210796119,2016-05-05T22:38:21.000-06:00,118.5,31.84
1130596,-5321396217455364724,2016-05-07T22:12:55.000-06:00,118.51,36.51
1130897,-4533765300527195404,2016-05-04T23:45:44.000-06:00,115.96,37.61
1131019,9206538029661406976,2016-05-05T23:50:18.000-06:00,112.91,28.23
1133126,2813154102469773382,2016-05-04T01:16:10.000-06:00,114.75,32.91
1133554,3477368667725561691,2016-05-07T01:00:37.000-06:00,108.3,22.85
1133737,9092517976165585889,2016-05-02T02:45:47.000-06:00,104.13,30.61
1135838,6591848765428007234,2016-05-01T06:04:02.000-06:00,0.0,0.0
1136422,-1352252715243765563,2016-05-04T06:16:05.000-06:00,115.11,29.27
1137357,-2651757782970152541,2016-05-02T06:54:30.000-06:00,0.0,0.0
1137539,7939964667793308252,2016-05-03T07:12:20.000-06:00,112.59,35.08
1137666,-1197957340276738325,2016-05-03T07:17:40.000-06:00,1.0,1.0
1138911,2508922768609344133,2016-05-03T08:21:44.000-06:00,113.81,34.01
1141700,1779631023439405334,2016-05-07T09:02:02.000-06:00,114.26,30.57
1142787,6822532623833095347,2016-05-04T10:13:55.000-06:00,117.3,34.2
1147892,1731774319519422175,2016-05-03T13:04:52.000-06:00,119.81,34.38
1148985,-8142808770866592776,2016-05-01T14:42:08.000-06:00,115.03,35.75
1149922,-4606268927052536591,2016-05-05T14:27:32.000-06:00,120.19,29.74
1149965,5962998243620010585,2016-05-05T14:05:05.000-06:00,121.63,31.29
1152682,1596141129948166247,2016-05-04T16:27:27.000-06:00,114.2,33.93
1154499,9206538029661406976,2016-05-04T17:38:09.000-06:00,112.93,28.23
1156640,-4013713871984724933,2016-05-06T18:03:58.000-06:00,116.36,38.89
1157927,-2022221653290860569,2016-05-05T19:43:01.000-06:00,116.83,26.85
1157983,-5238090064930829930,2016-05-05T19:39:22.000-06:00,0.0,0.0
1158086,1690305661747124044,2016-05-05T19:24:54.000-06:00,120.05,28.89
1158454,-17299534936664237,2016-05-07T19:25:11.000-06:00,0.0,0.0
1161723,-1835137722743541453,2016-05-04T21:07:33.000-06:00,0.0,0.0
1162200,-4061692900707652791,2016-05-06T21:29:59.000-06:00,118.92,32.12
1162205,5062992911097960831,2016-05-06T21:50:00.000-06:00,101.79,28.12
1162690,-5497300498515541344,2016-05-01T22:16:47.000-06:00,0.0,0.0
1163832,-1883828307132981947,2016-05-05T22:50:05.000-06:00,115.18,37.62
1164852,5870138851718301903,2016-05-04T22:58:16.000-06:00,117.07,39.12
1165935,8062033614594911517,2016-05-02T00:51:00.000-06:00,113.92,22.65
1166144,-4249324725521636503,2016-05-04T00:05:38.000-06:00,1.06,1.37
1168490,6356179019102873408,2016-05-03T05:30:32.000-06:00,0.0,0.0
1169957,8508818962869062490,2016-05-02T07:27:30.000-06:00,113.94,34.19
1170985,65058318000559314,2016-05-07T07:11:14.000-06:00,0.0,0.0
1171487,-2033308548262102399,2016-05-03T08:16:53.000-06:00,104.71,28.46
1172526,-6114216705523446062,2016-05-02T09:15:22.000-06:00,0.0,0.0
1175101,-3692632461714108536,2016-05-06T10:14:42.000-06:00,116.26,37.47
1177572,-5832001096674532261,2016-05-03T13:27:33.000-06:00,0.0,0.0
1178786,4449061233099306424,2016-05-03T14:38:19.000-06:00,112.31,37.36
1179073,5632935003531610027,2016-05-05T14:24:26.000-06:00,121.22,31.05
1179210,5296492711417993681,2016-05-06T14:23:23.000-06:00,117.2,31.76
